txn_id,date,cust_id,product_id,quantity,unit_price,region
1000539,2024-01-06,C1059,P0195,16,306,west
1000540,2024-01-06,C1100,P0008,19,343,central
1000541,2024-01-06,C1141,P0021,2,380,north
1000542,2024-01-06,C1182,P0034,5,417,south
1000543,2024-01-06,C1223,P0047,8,454,east
1000544,2024-01-06,C1264,P0060,11,491,west
1000545,2024-01-06,C1305,P0073,14,528,central
1000546,2024-01-06,C1346,P0086,17,565,north
1000547,2024-01-06,C1387,P0099,20,602,south
1000548,2024-01-06,C1428,P0112,3,639,east
1000549,2024-01-06,C1469,P0125,6,676,west
1000550,2024-01-06,C1010,P0138,9,713,central
1000551,2024-01-06,C1051,P0151,12,750,north
1000552,2024-01-06,C1092,P0164,15,787,south
1000553,2024-01-06,C1133,P0177,18,824,east
1000554,2024-01-06,C1174,P0190,1,861,west
1000555,2024-01-06,C1215,P0003,4,898,central
1000556,2024-01-06,C1256,P0016,7,935,north
1000557,2024-01-06,C1297,P0029,10,972,south
1000558,2024-01-06,C1338,P0042,13,1009,east
1000559,2024-01-06,C1379,P0055,16,1046,west
1000560,2024-01-06,C1420,P0068,19,1083,central
1000561,2024-01-06,C1461,P0081,2,1120,north
1000562,2024-01-06,C1002,P0094,5,1157,south
1000563,2024-01-06,C1043,P0107,8,1194,east
1000564,2024-01-06,C1084,P0120,11,1231,west
1000565,2024-01-06,C1125,P0133,14,1268,central
1000566,2024-01-06,C1166,P0146,17,1305,north
1000567,2024-01-06,C1207,P0159,20,1342,south
1000568,2024-01-06,C1248,P0172,3,1379,east
1000569,2024-01-06,C1289,P0185,6,1416,west
1000570,2024-01-06,C1330,P0198,9,1453,central
1000571,2024-01-06,C1371,P0011,12,1490,north
1000572,2024-01-06,C1412,P0024,15,1527,south
1000573,2024-01-06,C1453,P0037,18,1564,east
1000574,2024-01-06,C1494,P0050,1,1601,west
1000575,2024-01-06,C1035,P0063,4,1638,central
1000576,2024-01-06,C1076,P0076,7,1675,north
1000577,2024-01-07,C1117,P0089,10,1712,south
1000578,2024-01-07,C1158,P0102,13,1749,east
1000579,2024-01-07,C1199,P0115,16,1786,west
1000580,2024-01-07,C1240,P0128,19,1823,central
1000581,2024-01-07,C1281,P0141,2,1860,north
1000582,2024-01-07,C1322,P0154,5,1897,south
1000583,2024-01-07,C1363,P0167,8,1934,east
1000584,2024-01-07,C1404,P0180,11,1971,west
1000585,2024-01-07,C1445,P0193,14,2008,central
1000586,2024-01-07,C1486,P0006,17,2045,north
1000587,2024-01-07,C1027,P0019,20,2082,south
1000588,2024-01-07,C1068,P0032,3,2119,east
1000589,2024-01-07,C1109,P0045,6,2156,west
1000590,2024-01-07,C1150,P0058,9,2193,central
1000591,2024-01-07,C1191,P0071,12,2230,north
1000592,2024-01-07,C1232,P0084,15,2267,south
1000593,2024-01-07,C1273,P0097,18,2304,east
1000594,2024-01-07,C1314,P0110,1,2341,west
1000595,2024-01-07,C1355,P0123,4,2378,central
1000596,2024-01-07,C1396,P0136,7,2415,north
1000597,2024-01-07,C1437,P0149,10,2452,south
1000598,2024-01-07,C1478,P0162,13,2489,east
1000599,2024-01-07,C1019,P0175,16,2526,west
1000600,2024-01-07,C1060,P0188,19,2563,central
1000601,2024-01-07,C1101,P0001,2,2600,north
1000602,2024-01-07,C1142,P0014,5,2637,south
1000603,2024-01-07,C1183,P0027,8,2674,east
1000604,2024-01-07,C1224,P0040,11,2711,west
1000605,2024-01-07,C1265,P0053,14,2748,central
1000606,2024-01-07,C1306,P0066,17,2785,north
1000607,2024-01-07,C1347,P0079,20,2822,south
1000608,2024-01-07,C1388,P0092,3,2859,east
1000609,2024-01-07,C1429,P0105,6,2896,west
1000610,2024-01-07,C1470,P0118,9,2933,central
1000611,2024-01-07,C1011,P0131,12,2970,north
1000612,2024-01-07,C1052,P0144,15,3007,south
1000613,2024-01-07,C1093,P0157,18,3044,east
1000614,2024-01-07,C1134,P0170,1,3081,west
1000615,2024-01-07,C1175,P0183,4,3118,central
1000616,2024-01-07,C1216,P0196,7,3155,north
1000617,2024-01-07,C1257,P0009,10,3192,south
1000618,2024-01-07,C1298,P0022,13,3229,east
1000619,2024-01-07,C1339,P0035,16,3266,west
1000620,2024-01-07,C1380,P0048,19,3303,central
1000621,2024-01-07,C1421,P0061,2,3340,north
1000622,2024-01-07,C1462,P0074,5,3377,south
1000623,2024-01-07,C1003,P0087,8,3414,east
1000624,2024-01-07,C1044,P0100,11,3451,west
1000625,2024-01-07,C1085,P0113,14,3488,central
1000626,2024-01-07,C1126,P0126,17,3525,north
1000627,2024-01-07,C1167,P0139,20,3562,south
1000628,2024-01-07,C1208,P0152,3,3599,east
1000629,2024-01-07,C1249,P0165,6,3636,west
1000630,2024-01-07,C1290,P0178,9,3673,central
1000631,2024-01-07,C1331,P0191,12,3710,north
1000632,2024-01-07,C1372,P0004,15,3747,south
1000633,2024-01-07,C1413,P0017,18,3784,east
1000634,2024-01-07,C1454,P0030,1,3821,west
1000635,2024-01-07,C1495,P0043,4,3858,central
1000636,2024-01-07,C1036,P0056,7,3895,north
1000637,2024-01-07,C1077,P0069,10,3932,south
1000638,2024-01-07,C1118,P0082,13,3969,east
1000639,2024-01-07,C1159,P0095,16,4006,west
1000640,2024-01-07,C1200,P0108,19,4043,central
1000641,2024-01-07,C1241,P0121,2,4080,north
1000642,2024-01-07,C1282,P0134,5,4117,south
1000643,2024-01-07,C1323,P0147,8,4154,east
1000644,2024-01-07,C1364,P0160,11,4191,west
1000645,2024-01-07,C1405,P0173,14,4228,central
1000646,2024-01-07,C1446,P0186,17,4265,north
1000647,2024-01-07,C1487,P0199,20,4302,south
1000648,2024-01-07,C1028,P0012,3,4339,east
1000649,2024-01-07,C1069,P0025,6,4376,west
1000650,2024-01-07,C1110,P0038,9,4413,central
1000651,2024-01-07,C1151,P0051,12,4450,north
1000652,2024-01-07,C1192,P0064,15,4487,south
1000653,2024-01-07,C1233,P0077,18,4524,east
1000654,2024-01-07,C1274,P0090,1,4561,west
1000655,2024-01-07,C1315,P0103,4,4598,central
1000656,2024-01-07,C1356,P0116,7,4635,north
1000657,2024-01-07,C1397,P0129,10,4672,south
1000658,2024-01-07,C1438,P0142,13,4709,east
1000659,2024-01-07,C1479,P0155,16,4746,west
1000660,2024-01-07,C1020,P0168,19,4783,central
1000661,2024-01-07,C1061,P0181,2,4820,north
1000662,2024-01-07,C1102,P0194,5,4857,south
1000663,2024-01-07,C1143,P0007,8,4894,east
1000664,2024-01-07,C1184,P0020,11,4931,west
1000665,2024-01-07,C1225,P0033,14,4968,central
1000666,2024-01-07,C1266,P0046,17,5005,north
1000667,2024-01-07,C1307,P0059,20,5042,south
1000668,2024-01-07,C1348,P0072,3,5079,east
1000669,2024-01-07,C1389,P0085,6,5116,west
1000670,2024-01-07,C1430,P0098,9,5153,central
1000671,2024-01-07,C1471,P0111,12,5190,north
1000672,2024-01-07,C1012,P0124,15,5227,south
1000673,2024-01-08,C1053,P0137,18,5264,east
1000674,2024-01-08,C1094,P0150,1,5301,west
1000675,2024-01-08,C1135,P0163,4,5338,central
1000676,2024-01-08,C1176,P0176,7,5375,north
1000677,2024-01-08,C1217,P0189,10,5412,south
1000678,2024-01-08,C1258,P0002,13,5449,east
1000679,2024-01-08,C1299,P0015,16,5486,west
1000680,2024-01-08,C1340,P0028,19,5523,central
1000681,2024-01-08,C1381,P0041,2,5560,north
1000682,2024-01-08,C1422,P0054,5,5597,south
1000683,2024-01-08,C1463,P0067,8,5634,east
1000684,2024-01-08,C1004,P0080,11,5671,west
1000685,2024-01-08,C1045,P0093,14,5708,central
1000686,2024-01-08,C1086,P0106,17,5745,north
1000687,2024-01-08,C1127,P0119,20,5782,south
1000688,2024-01-08,C1168,P0132,3,5819,east
1000689,2024-01-08,C1209,P0145,6,5856,west
1000690,2024-01-08,C1250,P0158,9,5893,central
1000691,2024-01-08,C1291,P0171,12,5930,north
1000692,2024-01-08,C1332,P0184,15,5967,south
1000693,2024-01-08,C1373,P0197,18,6004,east
1000694,2024-01-08,C1414,P0010,1,6041,west
1000695,2024-01-08,C1455,P0023,4,6078,central
1000696,2024-01-08,C1496,P0036,7,6115,north
1000697,2024-01-08,C1037,P0049,10,6152,south
1000698,2024-01-08,C1078,P0062,13,6189,east
1000699,2024-01-08,C1119,P0075,16,6226,west
1000700,2024-01-08,C1160,P0088,19,6263,central
1000701,2024-01-08,C1201,P0101,2,6300,north
1000702,2024-01-08,C1242,P0114,5,6337,south
1000703,2024-01-08,C1283,P0127,8,6374,east
1000704,2024-01-08,C1324,P0140,11,6411,west
1000705,2024-01-08,C1365,P0153,14,6448,central
1000706,2024-01-08,C1406,P0166,17,6485,north
1000707,2024-01-08,C1447,P0179,20,6522,south
1000708,2024-01-08,C1488,P0192,3,6559,east
1000709,2024-01-08,C1029,P0005,6,6596,west
1000710,2024-01-08,C1070,P0018,9,6633,central
1000711,2024-01-08,C1111,P0031,12,6670,north
1000712,2024-01-08,C1152,P0044,15,6707,south
1000713,2024-01-08,C1193,P0057,18,6744,east
1000714,2024-01-08,C1234,P0070,1,6781,west
1000715,2024-01-08,C1275,P0083,4,6818,central
1000716,2024-01-08,C1316,P0096,7,6855,north
1000717,2024-01-08,C1357,P0109,10,6892,south
1000718,2024-01-08,C1398,P0122,13,6929,east
1000719,2024-01-08,C1439,P0135,16,6966,west
1000720,2024-01-08,C1480,P0148,19,7003,central
1000721,2024-01-08,C1021,P0161,2,7040,north
1000722,2024-01-08,C1062,P0174,5,7077,south
1000723,2024-01-08,C1103,P0187,8,7114,east
1000724,2024-01-08,C1144,P0200,11,7151,west
1000725,2024-01-08,C1185,P0013,14,7188,central
1000726,2024-01-08,C1226,P0026,17,7225,north
1000727,2024-01-08,C1267,P0039,20,7262,south
1000728,2024-01-08,C1308,P0052,3,7299,east
1000729,2024-01-08,C1349,P0065,6,7336,west
1000730,2024-01-08,C1390,P0078,9,7373,central
1000731,2024-01-08,C1431,P0091,12,7410,north
1000732,2024-01-08,C1472,P0104,15,7447,south
1000733,2024-01-08,C1013,P0117,18,7484,east
1000734,2024-01-08,C1054,P0130,1,7521,west
1000735,2024-01-08,C1095,P0143,4,7558,central
1000736,2024-01-08,C1136,P0156,7,7595,north
1000737,2024-01-08,C1177,P0169,10,7632,south
1000738,2024-01-08,C1218,P0182,13,7669,east
1000739,2024-01-08,C1259,P0195,16,7706,west
1000740,2024-01-08,C1300,P0008,19,7743,central
1000741,2024-01-08,C1341,P0021,2,7780,north
1000742,2024-01-08,C1382,P0034,5,7817,south
1000743,2024-01-08,C1423,P0047,8,7854,east
1000744,2024-01-08,C1464,P0060,11,7891,west
1000745,2024-01-08,C1005,P0073,14,7928,central
1000746,2024-01-08,C1046,P0086,17,7965,north
1000747,2024-01-08,C1087,P0099,20,8002,south
1000748,2024-01-08,C1128,P0112,3,8039,east
1000749,2024-01-08,C1169,P0125,6,8076,west
1000750,2024-01-08,C1210,P0138,9,8113,central
1000751,2024-01-08,C1251,P0151,12,8150,north
1000752,2024-01-08,C1292,P0164,15,8187,south
1000753,2024-01-08,C1333,P0177,18,8224,east
1000754,2024-01-08,C1374,P0190,1,8261,west
1000755,2024-01-08,C1415,P0003,4,8298,central
1000756,2024-01-08,C1456,P0016,7,8335,north
1000757,2024-01-08,C1497,P0029,10,8372,south
1000758,2024-01-08,C1038,P0042,13,8409,east
1000759,2024-01-08,C1079,P0055,16,8446,west
1000760,2024-01-08,C1120,P0068,19,8483,central
1000761,2024-01-08,C1161,P0081,2,8520,north
1000762,2024-01-08,C1202,P0094,5,8557,south
1000763,2024-01-08,C1243,P0107,8,8594,east
1000764,2024-01-08,C1284,P0120,11,8631,west
1000765,2024-01-08,C1325,P0133,14,8668,central
1000766,2024-01-08,C1366,P0146,17,8705,north
1000767,2024-01-08,C1407,P0159,20,8742,south
1000768,2024-01-08,C1448,P0172,3,8779,east
1000769,2024-01-09,C1489,P0185,6,8816,west
1000770,2024-01-09,C1030,P0198,9,8853,central
1000771,2024-01-09,C1071,P0011,12,8890,north
1000772,2024-01-09,C1112,P0024,15,8927,south
1000773,2024-01-09,C1153,P0037,18,8964,east
1000774,2024-01-09,C1194,P0050,1,9001,west
1000775,2024-01-09,C1235,P0063,4,9038,central
1000776,2024-01-09,C1276,P0076,7,9075,north
1000777,2024-01-09,C1317,P0089,10,9112,south
1000778,2024-01-09,C1358,P0102,13,9149,east
1000779,2024-01-09,C1399,P0115,16,9186,west
1000780,2024-01-09,C1440,P0128,19,9223,central
1000781,2024-01-09,C1481,P0141,2,9260,north
1000782,2024-01-09,C1022,P0154,5,9297,south
1000783,2024-01-09,C1063,P0167,8,9334,east
1000784,2024-01-09,C1104,P0180,11,9371,west
1000785,2024-01-09,C1145,P0193,14,9408,central
1000786,2024-01-09,C1186,P0006,17,9445,north
1000787,2024-01-09,C1227,P0019,20,9482,south
1000788,2024-01-09,C1268,P0032,3,9519,east
1000789,2024-01-09,C1309,P0045,6,9556,west
1000790,2024-01-09,C1350,P0058,9,9593,central
1000791,2024-01-09,C1391,P0071,12,9630,north
1000792,2024-01-09,C1432,P0084,15,9667,south
1000793,2024-01-09,C1473,P0097,18,9704,east
1000794,2024-01-09,C1014,P0110,1,9741,west
1000795,2024-01-09,C1055,P0123,4,9778,central
1000796,2024-01-09,C1096,P0136,7,9815,north
1000797,2024-01-09,C1137,P0149,10,9852,south
1000798,2024-01-09,C1178,P0162,13,9889,east
1000799,2024-01-09,C1219,P0175,16,9926,west
1000800,2024-01-09,C1260,P0188,19,9963,central
1000801,2024-01-09,C1301,P0001,2,100,north
1000802,2024-01-09,C1342,P0014,5,137,south
1000803,2024-01-09,C1383,P0027,8,174,east
1000804,2024-01-09,C1424,P0040,11,211,west
1000805,2024-01-09,C1465,P0053,14,248,central
1000806,2024-01-09,C1006,P0066,17,285,north
1000807,2024-01-09,C1047,P0079,20,322,south
1000808,2024-01-09,C1088,P0092,3,359,east
1000809,2024-01-09,C1129,P0105,6,396,west
1000810,2024-01-09,C1170,P0118,9,433,central
1000811,2024-01-09,C1211,P0131,12,470,north
1000812,2024-01-09,C1252,P0144,15,507,south
1000813,2024-01-09,C1293,P0157,18,544,east
1000814,2024-01-09,C1334,P0170,1,581,west
1000815,2024-01-09,C1375,P0183,4,618,central
1000816,2024-01-09,C1416,P0196,7,655,north
1000817,2024-01-09,C1457,P0009,10,692,south
1000818,2024-01-09,C1498,P0022,13,729,east
1000819,2024-01-09,C1039,P0035,16,766,west
1000820,2024-01-09,C1080,P0048,19,803,central
1000821,2024-01-09,C1121,P0061,2,840,north
1000822,2024-01-09,C1162,P0074,5,877,south
1000823,2024-01-09,C1203,P0087,8,914,east
1000824,2024-01-09,C1244,P0100,11,951,west
1000825,2024-01-09,C1285,P0113,14,988,central
1000826,2024-01-09,C1326,P0126,17,1025,north
1000827,2024-01-09,C1367,P0139,20,1062,south
1000828,2024-01-09,C1408,P0152,3,1099,east
1000829,2024-01-09,C1449,P0165,6,1136,west
1000830,2024-01-09,C1490,P0178,9,1173,central
1000831,2024-01-09,C1031,P0191,12,1210,north
1000832,2024-01-09,C1072,P0004,15,1247,south
1000833,2024-01-09,C1113,P0017,18,1284,east
1000834,2024-01-09,C1154,P0030,1,1321,west
1000835,2024-01-09,C1195,P0043,4,1358,central
1000836,2024-01-09,C1236,P0056,7,1395,north
1000837,2024-01-09,C1277,P0069,10,1432,south
1000838,2024-01-09,C1318,P0082,13,1469,east
1000839,2024-01-09,C1359,P0095,16,1506,west
1000840,2024-01-09,C1400,P0108,19,1543,central
1000841,2024-01-09,C1441,P0121,2,1580,north
1000842,2024-01-09,C1482,P0134,5,1617,south
1000843,2024-01-09,C1023,P0147,8,1654,east
1000844,2024-01-09,C1064,P0160,11,1691,west
1000845,2024-01-09,C1105,P0173,14,1728,central
1000846,2024-01-09,C1146,P0186,17,1765,north
1000847,2024-01-09,C1187,P0199,20,1802,south
1000848,2024-01-09,C1228,P0012,3,1839,east
1000849,2024-01-09,C1269,P0025,6,1876,west
1000850,2024-01-09,C1310,P0038,9,1913,central
1000851,2024-01-09,C1351,P0051,12,1950,north
1000852,2024-01-09,C1392,P0064,15,1987,south
1000853,2024-01-09,C1433,P0077,18,2024,east
1000854,2024-01-09,C1474,P0090,1,2061,west
1000855,2024-01-09,C1015,P0103,4,2098,central
1000856,2024-01-09,C1056,P0116,7,2135,north
1000857,2024-01-09,C1097,P0129,10,2172,south
1000858,2024-01-09,C1138,P0142,13,2209,east
1000859,2024-01-09,C1179,P0155,16,2246,west
1000860,2024-01-09,C1220,P0168,19,2283,central
1000861,2024-01-09,C1261,P0181,2,2320,north
1000862,2024-01-09,C1302,P0194,5,2357,south
1000863,2024-01-09,C1343,P0007,8,2394,east
1000864,2024-01-09,C1384,P0020,11,2431,west
1000865,2024-01-10,C1425,P0033,14,2468,central
1000866,2024-01-10,C1466,P0046,17,2505,north
1000867,2024-01-10,C1007,P0059,20,2542,south
1000868,2024-01-10,C1048,P0072,3,2579,east
1000869,2024-01-10,C1089,P0085,6,2616,west
1000870,2024-01-10,C1130,P0098,9,2653,central
1000871,2024-01-10,C1171,P0111,12,2690,north
1000872,2024-01-10,C1212,P0124,15,2727,south
1000873,2024-01-10,C1253,P0137,18,2764,east
1000874,2024-01-10,C1294,P0150,1,2801,west
1000875,2024-01-10,C1335,P0163,4,2838,central
1000876,2024-01-10,C1376,P0176,7,2875,north
1000877,2024-01-10,C1417,P0189,10,2912,south
1000878,2024-01-10,C1458,P0002,13,2949,east
1000879,2024-01-10,C1499,P0015,16,2986,west
1000880,2024-01-10,C1040,P0028,19,3023,central
1000881,2024-01-10,C1081,P0041,2,3060,north
1000882,2024-01-10,C1122,P0054,5,3097,south
1000883,2024-01-10,C1163,P0067,8,3134,east
1000884,2024-01-10,C1204,P0080,11,3171,west
1000885,2024-01-10,C1245,P0093,14,3208,central
1000886,2024-01-10,C1286,P0106,17,3245,north
1000887,2024-01-10,C1327,P0119,20,3282,south
1000888,2024-01-10,C1368,P0132,3,3319,east
1000889,2024-01-10,C1409,P0145,6,3356,west
1000890,2024-01-10,C1450,P0158,9,3393,central
1000891,2024-01-10,C1491,P0171,12,3430,north
1000892,2024-01-10,C1032,P0184,15,3467,south
1000893,2024-01-10,C1073,P0197,18,3504,east
1000894,2024-01-10,C1114,P0010,1,3541,west
1000895,2024-01-10,C1155,P0023,4,3578,central
1000896,2024-01-10,C1196,P0036,7,3615,north
1000897,2024-01-10,C1237,P0049,10,3652,south
1000898,2024-01-10,C1278,P0062,13,3689,east
1000899,2024-01-10,C1319,P0075,16,3726,west
1000900,2024-01-10,C1360,P0088,19,3763,central
1000901,2024-01-10,C1401,P0101,2,3800,north
1000902,2024-01-10,C1442,P0114,5,3837,south
1000903,2024-01-10,C1483,P0127,8,3874,east
1000904,2024-01-10,C1024,P0140,11,3911,west
1000905,2024-01-10,C1065,P0153,14,3948,central
1000906,2024-01-10,C1106,P0166,17,3985,north
1000907,2024-01-10,C1147,P0179,20,4022,south
1000908,2024-01-10,C1188,P0192,3,4059,east
1000909,2024-01-10,C1229,P0005,6,4096,west
1000910,2024-01-10,C1270,P0018,9,4133,central
1000911,2024-01-10,C1311,P0031,12,4170,north
1000912,2024-01-10,C1352,P0044,15,4207,south
1000913,2024-01-10,C1393,P0057,18,4244,east
1000914,2024-01-10,C1434,P0070,1,4281,west
1000915,2024-01-10,C1475,P0083,4,4318,central
1000916,2024-01-10,C1016,P0096,7,4355,north
1000917,2024-01-10,C1057,P0109,10,4392,south
1000918,2024-01-10,C1098,P0122,13,4429,east
1000919,2024-01-10,C1139,P0135,16,4466,west
1000920,2024-01-10,C1180,P0148,19,4503,central
1000921,2024-01-10,C1221,P0161,2,4540,north
1000922,2024-01-10,C1262,P0174,5,4577,south
1000923,2024-01-10,C1303,P0187,8,4614,east
1000924,2024-01-10,C1344,P0200,11,4651,west
1000925,2024-01-10,C1385,P0013,14,4688,central
1000926,2024-01-10,C1426,P0026,17,4725,north
1000927,2024-01-10,C1467,P0039,20,4762,south
1000928,2024-01-10,C1008,P0052,3,4799,east
1000929,2024-01-10,C1049,P0065,6,4836,west
1000930,2024-01-10,C1090,P0078,9,4873,central
1000931,2024-01-10,C1131,P0091,12,4910,north
1000932,2024-01-10,C1172,P0104,15,4947,south
1000933,2024-01-10,C1213,P0117,18,4984,east
1000934,2024-01-10,C1254,P0130,1,5021,west
1000935,2024-01-10,C1295,P0143,4,5058,central
1000936,2024-01-10,C1336,P0156,7,5095,north
1000937,2024-01-10,C1377,P0169,10,5132,south
1000938,2024-01-10,C1418,P0182,13,5169,east
1000939,2024-01-10,C1459,P0195,16,5206,west
1000940,2024-01-10,C1500,P0008,19,5243,central
1000941,2024-01-10,C1041,P0021,2,5280,north
1000942,2024-01-10,C1082,P0034,5,5317,south
1000943,2024-01-10,C1123,P0047,8,5354,east
1000944,2024-01-10,C1164,P0060,11,5391,west
1000945,2024-01-10,C1205,P0073,14,5428,central
1000946,2024-01-10,C1246,P0086,17,5465,north
1000947,2024-01-10,C1287,P0099,20,5502,south
1000948,2024-01-10,C1328,P0112,3,5539,east
1000949,2024-01-10,C1369,P0125,6,5576,west
1000950,2024-01-10,C1410,P0138,9,5613,central
1000951,2024-01-10,C1451,P0151,12,5650,north
1000952,2024-01-10,C1492,P0164,15,5687,south
1000953,2024-01-10,C1033,P0177,18,5724,east
1000954,2024-01-10,C1074,P0190,1,5761,west
1000955,2024-01-10,C1115,P0003,4,5798,central
1000956,2024-01-10,C1156,P0016,7,5835,north
1000957,2024-01-10,C1197,P0029,10,5872,south
1000958,2024-01-10,C1238,P0042,13,5909,east
1000959,2024-01-10,C1279,P0055,16,5946,west
1000960,2024-01-10,C1320,P0068,19,5983,central
1000961,2024-01-11,C1361,P0081,2,6020,north
1000962,2024-01-11,C1402,P0094,5,6057,south
1000963,2024-01-11,C1443,P0107,8,6094,east
1000964,2024-01-11,C1484,P0120,11,6131,west
1000965,2024-01-11,C1025,P0133,14,6168,central
1000966,2024-01-11,C1066,P0146,17,6205,north
1000967,2024-01-11,C1107,P0159,20,6242,south
1000968,2024-01-11,C1148,P0172,3,6279,east
1000969,2024-01-11,C1189,P0185,6,6316,west
1000970,2024-01-11,C1230,P0198,9,6353,central
1000971,2024-01-11,C1271,P0011,12,6390,north
1000972,2024-01-11,C1312,P0024,15,6427,south
1000973,2024-01-11,C1353,P0037,18,6464,east
1000974,2024-01-11,C1394,P0050,1,6501,west
1000975,2024-01-11,C1435,P0063,4,6538,central
1000976,2024-01-11,C1476,P0076,7,6575,north
1000977,2024-01-11,C1017,P0089,10,6612,south
1000978,2024-01-11,C1058,P0102,13,6649,east
1000979,2024-01-11,C1099,P0115,16,6686,west
1000980,2024-01-11,C1140,P0128,19,6723,central
1000981,2024-01-11,C1181,P0141,2,6760,north
1000982,2024-01-11,C1222,P0154,5,6797,south
1000983,2024-01-11,C1263,P0167,8,6834,east
1000984,2024-01-11,C1304,P0180,11,6871,west
1000985,2024-01-11,C1345,P0193,14,6908,central
1000986,2024-01-11,C1386,P0006,17,6945,north
1000987,2024-01-11,C1427,P0019,20,6982,south
1000988,2024-01-11,C1468,P0032,3,7019,east
1000989,2024-01-11,C1009,P0045,6,7056,west
1000990,2024-01-11,C1050,P0058,9,7093,central
1000991,2024-01-11,C1091,P0071,12,7130,north
1000992,2024-01-11,C1132,P0084,15,7167,south
1000993,2024-01-11,C1173,P0097,18,7204,east
1000994,2024-01-11,C1214,P0110,1,7241,west
1000995,2024-01-11,C1255,P0123,4,7278,central
1000996,2024-01-11,C1296,P0136,7,7315,north
1000997,2024-01-11,C1337,P0149,10,7352,south
1000998,2024-01-11,C1378,P0162,13,7389,east
1000999,2024-01-11,C1419,P0175,16,7426,west
1001000,2024-01-11,C1460,P0188,19,7463,central
1001001,2024-01-11,C1001,P0001,2,7500,north
1001002,2024-01-11,C1042,P0014,5,7537,south
1001003,2024-01-11,C1083,P0027,8,7574,east
1001004,2024-01-11,C1124,P0040,11,7611,west
1001005,2024-01-11,C1165,P0053,14,7648,central
1001006,2024-01-11,C1206,P0066,17,7685,north
1001007,2024-01-11,C1247,P0079,20,7722,south
1001008,2024-01-11,C1288,P0092,3,7759,east
1001009,2024-01-11,C1329,P0105,6,7796,west
1001010,2024-01-11,C1370,P0118,9,7833,central
1001011,2024-01-11,C1411,P0131,12,7870,north
